OBJECTID,List entry number,Name,Schedule date,Amendment date,Capture scale,NHLE link,Area (ha),National Grid Reference,Easting,Northing,Name_2,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,fid,OBJECTID_2,ListEntry,SchedDate,AmendDate,CaptureSca,hyperlink,area_ha,NGR,Easting_2,Northing_2,SHAPE_Leng,SHAPE_Area,longitude,latitude
1474,1003217,Two round barrows S of Ashton Farm,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003217,0.15702396815053,"SY 66045 87177, SY 66085 87172",366085,87172,Two round barrows S of Ashton Farm,,,,,,-1,0,-1,,,3040,1474,1003217,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003217,0.15702396815053,"SY 66045 87177, SY 66085 87172","366085.48800087, 366085.48800087","87172.32299995, 87172.32299995",194.41608071085,1569.03217301187,-2.481417475463227,50.68320786465938
1481,1003224,Two barrows on Little Puddle Hill,3/27/1958 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003224,0.101681681317874,"SY 70413 95807, SY 70378 95817",370413,95807,Two barrows on Little Puddle Hill,,,,,,-1,0,-1,,,3038,1481,1003224,1958/03/27,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003224,0.101681681317874,"SY 70413 95807, SY 70378 95817","370412.78900146, 370412.78900146","95807.36199951, 95807.36199951",160.11130571127,1016.02800549891,-2.4208534949129423,50.76109449590483
1482,1003225,Barrow S of Three-Cornered Plantation,3/27/1958 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003225,0.0563364927023521,SY 64914 90957,364914,90957,Barrow S of Three-Cornered Plantation,,,,,,-1,0,-1,,,3048,1482,1003225,1958/03/27,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003225,0.056336492702352,SY 64914 90957,364913.62400055,90956.55654119,84.1471346519575,562.932784496012,-2.498352681713048,50.71717428479917
1484,1003227,Round barrow in White Hill Plantation,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003227,0.0563601766017382,SY 58298 86428,358298,86428,Round barrow in White Hill Plantation,,,,,,-1,0,-1,,,3043,1484,1003227,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003227,0.056360176601738,SY 58298 86428,358297.6590023,86427.77100181,84.4740879364473,563.176491999509,-2.591549771488798,50.67601007603686
1485,1003228,Round barrow on Hogcliff Hill,6/8/1959 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003228,0.069582856335466,SY 62171 96761,362171,96761,Round barrow on Hogcliff Hill,,,,,,-1,0,-1,,,3044,1485,1003228,1959/06/08,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003228,0.069582856335466,SY 62171 96761,362171.28000068,96760.65800285,93.8613534898749,695.298224991819,-2.5378029528855017,50.76919261319776
1486,1003229,Group of four round barrows in Cripton Wood,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003229,0.220907337595402,"SY 69621 86587, SY 69761 86545, SY 69730 86550, SY 69807 86527",369761,86545,Group of four round barrows in Cripton Wood,,,,,,-1,0,-1,,,3047,1486,1003229,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003229,0.220907337595402,"SY 69621 86587, SY 69761 86545, SY 69730 86550, SY 69807 86527","369761.35350036, 369761.35350036, 369761.35350036, 369761.35350036","86544.7935009, 86544.7935009, 86544.7935009, 86544.7935009",333.137082949767,2207.36183350768,-2.4293352177286476,50.67777297126943
1488,1003231,Bowl barrow 550m WNW of Dowerfield House,5/25/1960 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003231,0.0650196164725915,SY 56216 91307,356216,91307,Bowl barrow 550m WNW of Dowerfield House,,,,,,-1,0,-1,,,3049,1488,1003231,1960/05/25,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003231,0.065019616472591,SY 56216 91307,356215.88400078,91307.11900139,90.7320024276624,649.708403998458,-2.6215933453314446,50.71972958085564
1489,1003232,Earthwork on Castle Hill,5/25/1960 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003232,0.778061945987357,ST 55156 05385,355156,105385,Earthwork on Castle Hill,,,,,,-1,0,-1,,,3046,1489,1003232,1960/05/25,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003232,0.778061945987357,ST 55156 05385,355155.52600097,105384.5362157,325.126268450794,7774.79993904066,-2.6383299513068845,50.84623813473479
1490,1003233,Bowl barrow1050m WNW of Manor Farm,1/19/1961 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003233,0.0606138333049993,SY 65591 97503,365591,97503,Bowl barrow1050m WNW of Manor Farm,,,,,,-1,0,-1,,,3488,1490,1003233,1961/01/19,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003233,0.060613833304999,SY 65591 97503,365590.8390026,97502.9489994,87.6031414433072,605.672654501448,-2.489377031440485,50.7760785051862
1493,1003236,Round barrow N of Ballarat House,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003236,0.0522637458672182,SY 62800 88570,362800,88570,Round barrow N of Ballarat House,,,,,,-1,0,-1,,,3490,1493,1003236,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003236,0.052263745867218,SY 62800 88570,362799.95000267,88570.3220005,81.3459079173648,522.238537998904,-2.528054605893074,50.69557774437654
1495,1003238,Round barrow on Hog Leaze,12/9/1960 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003238,0.0871812219171025,SY 73180 99316,373180,99316,Round barrow on Hog Leaze,,,,,,-1,0,-1,,,3492,1495,1003238,1960/12/09,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003238,0.087181221917102,SY 73180 99316,373180.17200088,99316.38650131,104.676926023578,871.132530499816,-2.381880702560341,50.79278381397331
1499,1003242,Pump Copse earthwork,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003242,0.556296934646104,SP 40265 21762,440265,221762,Pump Copse earthwork,,,,,,-1,0,-1,,,3474,1499,1003242,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003242,0.556296934646104,SP 40265 21762,440264.90850067,221762.02586427,299.055388062563,5558.75618505383,-1.4162945755802088,51.892961864304574
1506,1003249,Knighton Hill earthwork,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003249,0.282355878726392,SU 04694 24272,404694,124272,Knighton Hill earthwork,,,,,,-1,0,-1,,,3473,1506,1003249,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003249,0.282355878726392,SU 04694 24272,404694.17749977,124271.85555903,212.414489725346,2821.3092619875,-1.9344560418973784,51.017805396954
1508,1003251,East Croft Coppice earthwork,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003251,2.03526456186252,SU 22799 68326,422799,168326,East Croft Coppice earthwork,,,,,,-1,0,-1,,,3484,1508,1003251,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003251,2.03526456186252,SU 22799 68326,422798.94550132,168326.29317879,542.424832410916,20336.6782035041,-1.673562793266889,51.41349911024285
1515,1003258,Middleton Heights round barrow,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003258,0.129845256975847,SE 78750 87747,478750,487747,Middleton Heights round barrow,,,,,,-1,0,-1,,,3493,1515,1003258,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003258,0.129845256975847,SE 78750 87747,478750.23450088,487747.01915065,128.318041299595,1297.61492349844,-0.7920166531986146,54.27930813257107
1528,1003271,Bowl barrow 60m north-west of Tamar View Farm,1/16/1959 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003271,0.0691803524940354,SX3904371298,239043,71298,Bowl barrow 60m north-west of Tamar View Farm,,,,,,-1,0,-1,,,3497,1528,1003271,1959/01/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003271,0.069180352494035,SX3904371298,239042.80175209,71298.4914932443,93.8399920032028,691.69213596699,-4.271852265303339,50.519277613949804
1529,1003272,Bowl barrow 680m north west of Trewithick Farm,10/19/1960 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003272,0.0925882183833202,SX2911285929,229112,85929,Bowl barrow 680m north west of Trewithick Farm,,,,,,-1,0,-1,,,3476,1529,1003272,1960/10/19,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003272,0.09258821838332,SX2911285929,229112.260650635,85928.7437377647,108.360755256018,925.807714056217,-4.418541069203833,50.64791857916705
1530,1003273,Two bowl barrows 385m south east of Higher Tregolls,3/11/1976 12:00:00 AM,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1003273,0.0766447933363653,"SW9833366899, SW9822766776",198227,66776,Two bowl barrows 385m south east of Higher Tregolls,,,,,,-1,0,-1,,,3477,1530,1003273,1976/03/11,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1003273,0.076644793336365,"SW9833366899, SW9822766776","198227.406650543, 198227.406650543","66776.1118533899, 66776.1118533899",139.507882078917,766.602781969624,-4.844489934173564,50.46600997696299
1531,1003274,Round 160m south of White Bridge,9/6/1977 12:00:00 AM,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1003274,0.364938893439122,SX3267586659,232675,86659,Round 160m south of White Bridge,,,,,,-1,0,-1,,,3500,1531,1003274,1977/09/06,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1003274,0.364938893439122,SX3267586659,232674.758501053,86658.8052348555,216.515337984263,3648.98893927176,-4.368519495608094,50.65551246548397
1531,1003274,Round 160m south of White Bridge,9/6/1977 12:00:00 AM,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1003274,0.364938893439122,SX3267586659,232675,86659,Round 160m south of White Bridge,,,,,,-1,0,-1,,,3500,1531,1003274,1977/09/06,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1003274,0.364938893439122,SX3267586659,232674.758501053,86658.8052348555,216.515337984263,3648.98893927176,-4.368519495608094,50.65551246548397
1539,1003282,Iron Age defended settlement called Stock Castle,5/13/1949 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003282,0.544365611935037,SS 71822 46898,271822,146898,Iron Age defended settlement called Stock Castle,,,,,,-1,0,-1,,,3507,1539,1003282,1949/05/13,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003282,0.544365611935037,SS 71822 46898,271821.5454998,146897.62909715,266.13215053883,5441.5120855116,-3.8362547080916434,51.206865647411874
1551,1003294,Lizwell Bridge,7/3/1968 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003294,0.0226000492715815,SX 71188 74110,271188,74110,Lizwell Bridge,,,,,,-1,0,-1,,,3498,1551,1003294,1968/07/03,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003294,0.022600049271582,SX 71188 74110,271188.32250213,74110.45663222,80.3450270199139,225.912441514653,-3.8196541051403194,50.55251752883195
1555,1003298,Two enclosures on South Common,3/10/1969 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003298,0.282346194018852,"SS 69754 44764, SS 69646 44745",269754,144764,Two enclosures on South Common,,,,,,-1,0,-1,,,3499,1555,1003298,1969/03/10,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003298,0.282346194018852,"SS 69754 44764, SS 69646 44745","269753.519001, 269753.519001","144763.77950096, 144763.77950096",265.799031110842,2822.38774198843,-3.8650666416797144,51.18721882971582
1560,1003303,Blackaton Ball tin mill,1/1/1900 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003303,0.740090862687542,SX 68825 78109,268825,78109,Blackaton Ball tin mill,,,,,,-1,0,-1,,,3505,1560,1003303,1900/01/01,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003303,0.740090862687542,SX 68825 78109,268824.62299919,78109.41217212,354.663060298144,7398.13514696566,-3.854402595885677,50.58793540107198
1562,1003305,"Group of round barrows on North Bincombe Hill, S of Came Wood",,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003305,0.375967106756268,"SY 68878 85255, SY 68737 84959, SY 68728 85017, SY 68958 85140, SY 68917 85308, SY 68998 85334, SY 68924 85462, SY 69105 85350, SY 69194 85386, SY 69201 85259, SY 69256 85270",368878,85255,"Group of round barrows on North Bincombe Hill, S of Came Wood",,,,,,-1,0,-1,,,3472,1562,1003305,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003305,0.375967106756268,"SY 68878 85255, SY 68737 84959, SY 68728 85017, SY 68958 85140, SY 68917 85308, SY 68998 85334, SY 68924 85462, SY 69105 85350, SY 69194 85386, SY 69201 85259, SY 69256 85270","368878.27950096, 368878.27950096, 368878.27950096, 368878.27950096, 368878.27950096, 368878.27950096, 368878.27950096, 368878.27950096, 368878.27950096, 368878.27950096, 368878.27950096","85255.06203702, 85255.06203702, 85255.06203702, 85255.06203702, 85255.06203702, 85255.06203702, 85255.06203702, 85255.06203702, 85255.06203702, 85255.06203702, 85255.06203702",686.067468179747,3756.76276946433,-2.44172297693186,50.666125947209075
1571,1003314,Cold Aston long barrow 200yds (180m) E of Camp Farm,8/30/1922 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003314,0.0448885605105593,SP 14345 20645,414345,220645,Cold Aston long barrow 200yds (180m) E of Camp Farm,,,,,,-1,0,-1,,,3480,1571,1003314,1922/08/30,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003314,0.044888560510559,SP 14345 20645,414345.29950142,220645.11215565,87.7778622055677,448.530049016248,-1.792992730145182,51.884183675151974
1572,1003315,Colnpen long barrow,8/30/1922 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003315,0.394004280525004,SP 06784 08372,406784,208372,Colnpen long barrow,,,,,,-1,0,-1,,,3481,1572,1003315,1922/08/30,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003315,0.394004280525004,SP 06784 08372,406783.58650207,208371.69818635,266.759502843031,3936.90592449539,-1.9030800097439042,51.77397954028764
1574,1003317,Juniper Hill earthwork,8/30/1922 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003317,0.164880880637273,SO 93136 06387,393136,206387,Juniper Hill earthwork,,,,,,-1,0,-1,,,3475,1574,1003317,1922/08/30,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003317,0.164880880637273,SO 93136 06387,393135.66750145,206387.19197565,178.76438497176,1647.49610800967,-2.1008436304308544,51.75612854382223
1575,1003318,College Plantation long barrow and round barrows,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003318,0.555526632649827,"SO 95917 06087, SO 95884 05996, SO 95957 05993",395957,205993,College Plantation long barrow and round barrows,,,,,,-1,0,-1,,,3479,1575,1003318,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003318,0.555526632649827,"SO 95917 06087, SO 95884 05996, SO 95957 05993","395956.5380001, 395956.5380001, 395956.5380001","205993.1252329, 205993.1252329, 205993.1252329",470.535405060062,5550.839346016,-2.0599696903645075,51.75261411163703
1579,1003322,Ranbury Ring,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003322,7.36997084490859,SP 09046 00888,409046,200888,Ranbury Ring,,,,,,-1,0,-1,,,3478,1579,1003322,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003322,7.36997084490859,SP 09046 00888,409045.70050049,200888.15519435,1063.32716490081,73641.0965579767,-1.8704885411794012,51.70665884707037
1582,1003325,Romano-British villa south east of Great Barrington,10/13/1937 12:00:00 AM,3/26/2012 11:41:54 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003325,4.36713604661547,SP2169513243,421746,213257,Romano-British villa south east of Great Barrington,,,,,,-1,0,-1,,,3006,1582,1003325,1937/10/13,2012/03/26,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003325,4.36713604661547,SP2169513243,421745.992799759,213256.983406483,893.932070753245,43637.0404967965,-1.6859299992161927,51.81752170612125
1587,1003330,Hull Plantations round barrows,2/25/1948 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003330,1.34826506383323,SP 15580 29228,415580,229228,Hull Plantations round barrows,,,,,,-1,0,-1,,,3004,1587,1003330,1948/02/25,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003330,1.34826506383323,SP 15580 29228,415580.3030014,229227.63993494,451.198402762618,13471.9810184907,-1.7746644057716676,51.96131833405325
1588,1003331,Eubury camp,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003331,20.4172887975357,SP 15619 28851,415619,228851,Eubury camp,,,,,,-1,0,-1,,,3005,1588,1003331,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003331,20.4172887975357,SP 15619 28851,415619.1780014,228850.60978953,1732.82756632735,204011.321380069,-1.7741138374188712,51.957927759234224
1592,1003335,Sennington ancient village,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003335,2.45232327474045,SP 02463 21914,402463,221914,Sennington ancient village,,,,,,-1,0,-1,,,3012,1592,1003335,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003335,2.45232327474045,SP 02463 21914,402463.29900169,221914.01199951,614.161828616197,24503.6850299795,-1.9656133042656097,51.89576973810925
1594,1003337,Salperton camp,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003337,1.30034581695831,SP 06675 19426,406675,219426,Salperton camp,,,,,,-1,0,-1,,,3002,1594,1003337,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1003337,1.30034581695831,SP 06675 19426,406675.27400017,219426.02838824,432.342174076078,12993.1045360031,-1.9044503249839841,51.87336681753495
